Seq,Unit,Dropout,LR,Batch Size,Epoch,training_time_sec,train_rmse,train_mae,train_mape,train_r2,test_rmse,test_mae,test_mape,test_r2
24,[128],0.2,0.002,32,13,71.09551907,16.90355451,6.5119684,0.02071233,0.86372616,15.17403183,3.94285888,0.00928419,0.26772451
24,"[32, 16]",0.4,0.0001,32,35,243.90237761,17.50046707,6.44549505,0.02041422,0.8539318,15.72085768,4.87079927,0.01071461,0.21399558
24,"[32, 16]",0.4,0.0005,32,19,136.43329549,16.84695082,5.60913374,0.01929878,0.8646373,15.24387292,4.19986208,0.00969127,0.26096815
24,"[32, 16]",0.4,0.002,32,9,64.26627278,18.97364661,9.25248659,0.02538039,0.82830485,15.66573187,6.24660186,0.01277879,0.21949823
24,"[32, 16]",0.2,0.0001,32,35,258.31667805,16.63357759,5.07225872,0.01836959,0.86804443,15.31855783,3.89524167,0.00922926,0.25370887
24,"[32, 16]",0.2,0.0005,32,15,109.10941052,17.01397101,6.2441164,0.02047339,0.86194003,15.1406521,3.65505272,0.00885434,0.27094268
24,"[32, 16]",0.2,0.002,32,14,97.02902627,16.79486474,5.79988948,0.0196443,0.86547301,15.11576115,4.25426879,0.00975184,0.27333782
24,[64],0.4,0.0001,32,30,166.10431051,16.54332268,4.78041519,0.01791843,0.86947254,15.3471163,3.81135154,0.00910012,0.25092365
24,[64],0.4,0.0005,32,12,68.62157083,16.59669637,4.95194478,0.01824464,0.86862894,15.38385428,4.35245502,0.00993908,0.24733308
24,[64],0.4,0.002,32,17,104.59112048,16.34800742,4.67947379,0.01781821,0.87253644,15.30931734,4.63451114,0.01035413,0.25460896
24,[64],0.2,0.0001,32,31,166.72911453,16.40486105,4.63214034,0.01772096,0.87164833,15.48451728,4.6482308,0.01038569,0.23745082
24,[64],0.2,0.0005,32,15,87.17050576,16.34863744,4.35275364,0.01730331,0.87252661,15.23368241,3.46473991,0.00857498,0.2619559
24,[64],0.2,0.002,32,14,86.24952459,16.52823331,5.56282992,0.01917342,0.86971054,15.08442137,3.65464454,0.00884538,0.2763479
24,"[64, 32]",0.4,0.0001,32,38,282.88052392,16.88314393,5.81781323,0.01970627,0.86405506,15.34626472,3.73013185,0.00898512,0.25100678
24,"[64, 32]",0.4,0.0005,32,17,123.35517907,17.19575476,6.6106872,0.02119264,0.8589741,15.26248171,3.88624445,0.00922231,0.25916272
24,"[64, 32]",0.4,0.002,32,13,96.39112043,18.28242849,8.34647995,0.02428307,0.84058684,15.0238918,3.105673,0.00801104,0.28214387
24,"[64, 32]",0.2,0.0001,32,28,199.16805983,16.61437852,5.06179263,0.01837446,0.86834887,15.54343392,4.22146177,0.00973949,0.23163697
24,"[64, 32]",0.2,0.0005,32,25,180.90968227,16.31632397,4.59792984,0.0176599,0.87303002,15.25605611,3.80283267,0.00909374,0.25978638
24,"[64, 32]",0.2,0.002,32,19,135.02243543,16.4324864,5.08418949,0.01851478,0.87121569,15.16997156,4.14661907,0.00959857,0.26811634
36,"[16, 8]",0.4,0.0001,32,33,243.4188273,18.72741155,9.42764576,0.02366815,0.83161084,15.96055059,5.41540249,0.01157369,0.19484678
36,"[16, 8]",0.4,0.0005,32,8,62.61905456,18.33485542,7.80413138,0.02049578,0.83859625,16.64481676,7.21875373,0.0143019,0.12432927
36,"[16, 8]",0.4,0.002,32,15,116.10474992,21.7038413,13.26367571,0.03062469,0.77383164,14.9793748,3.10517615,0.00804547,0.29079764
36,"[16, 8]",0.2,0.0001,32,36,274.7809844,16.98679627,6.45579362,0.01866769,0.86145796,15.48885671,4.23991582,0.00978216,0.24173411
36,"[16, 8]",0.2,0.0005,32,18,134.43148351,16.55998645,5.76046061,0.01757171,0.8683325,15.12029082,3.59010343,0.00879037,0.27739147
36,"[16, 8]",0.2,0.002,32,10,77.37733364,16.45683212,5.49122677,0.01712238,0.86996774,15.2444753,4.35617031,0.00995515,0.26547301
36,[128],0.4,0.0001,32,23,132.95974064,16.11561659,4.5898925,0.01561113,0.87530401,15.47423647,4.25592055,0.00981207,0.24316492
36,[128],0.4,0.0005,32,13,84.8274405,16.06484561,4.51706087,0.0155316,0.87608846,15.32255455,4.19799752,0.00971145,0.25792953
36,[128],0.4,0.002,32,21,127.6679368,15.82929252,4.05154857,0.01472911,0.87969556,15.18524843,3.831787,0.00913925,0.2711694
36,[128],0.2,0.0001,32,23,132.41120434,15.98657525,4.29796215,0.01515408,0.87729295,15.53055525,4.70790368,0.01050995,0.23764586
36,[128],0.2,0.0005,32,26,155.50956941,15.70905526,3.94487028,0.01455617,0.88151626,15.28921698,4.08541236,0.00954979,0.2611551
36,[128],0.2,0.002,32,8,52.19828033,16.16145174,4.54704468,0.01559596,0.8745937,15.26999912,4.53285172,0.0102162,0.26301132
36,"[32, 16]",0.4,0.0001,32,40,301.74724221,17.0255291,6.14935869,0.01796045,0.86082544,15.56224181,4.27001824,0.00982377,0.23453187
36,"[32, 16]",0.4,0.0005,32,11,88.37673521,17.57003597,6.93441207,0.01915024,0.85178098,15.94005629,6.00782027,0.01243352,0.19691318
36,"[32, 16]",0.4,0.002,32,11,86.94789195,19.14855774,10.61714502,0.02584856,0.82395213,15.10789371,3.60007721,0.00877706,0.27857592
36,"[32, 16]",0.2,0.0001,32,39,294.93507028,16.41974809,5.35980428,0.01682048,0.87055311,15.51223643,4.45377928,0.010122,0.23944325
36,"[32, 16]",0.2,0.0005,32,15,115.28614044,16.39836288,5.05602298,0.01627832,0.87089008,15.25109203,3.98607897,0.00939654,0.26483524
36,"[32, 16]",0.2,0.002,32,15,111.74138165,17.21504855,7.6986615,0.02098606,0.85770975,14.95919852,3.27214911,0.00827859,0.29270686
36,[64],0.4,0.0001,32,30,179.62601876,16.11974023,4.6111437,0.01566885,0.87524019,15.45193161,3.80731334,0.00914151,0.24534518
36,[64],0.4,0.0005,32,23,141.89803839,15.96111626,4.29421354,0.01517255,0.87768347,15.34300978,3.93074903,0.00932449,0.25594692
