Seq,Unit,Dropout,LR,Batch Size,Epoch,training_time_sec,train_rmse,train_mae,train_mape,train_r2,test_rmse,test_mae,test_mape,test_r2
3,[128],0.1,0.002,32,13,66.6235292,16.35192251,4.54038006,0.01753877,0.87252727,15.24283481,4.80710371,0.01057441,0.25333456
3,[128],0.1,0.004,32,13,67.07736039,16.31501553,4.98631565,0.01816765,0.87310205,15.21624075,4.42537165,0.00999091,0.25593769
3,[128],0.1,0.01,32,15,74.58083701,15.57661479,5.34962099,0.0175656,0.88432865,15.31810401,3.74710574,0.008967,0.24594228
3,[128],0.0,0.002,32,25,118.82910347,16.0566281,4.28344188,0.01703457,0.87708969,15.30648012,4.90487071,0.01071992,0.24708625
3,[128],0.0,0.004,32,14,67.30851674,15.93762605,4.49588781,0.01729983,0.87890481,15.44128992,4.72820847,0.01045746,0.23376547
3,[128],0.0,0.01,32,15,79.78141499,14.97185475,5.00220598,0.01581954,0.89313614,15.43151263,4.05549802,0.00944587,0.23473551
3,"[32, 16]",0.6,0.002,32,6,49.98645711,19.25148488,8.2515132,0.02313502,0.82331158,15.47441292,4.81198508,0.01052602,0.23047466
3,"[32, 16]",0.6,0.004,32,6,44.74490356,18.94205671,7.67766071,0.02223175,0.82894574,15.54274113,5.22339541,0.01116803,0.22366388
3,"[32, 16]",0.6,0.01,32,6,40.76627851,24.96349742,14.55008126,0.03405945,0.70290832,16.09862403,6.3709221,0.01292811,0.16713986
3,"[32, 16]",0.1,0.002,32,21,151.46755242,16.43091426,4.42447953,0.01734936,0.87129273,15.38027519,5.33133319,0.01136997,0.23980891
3,"[32, 16]",0.1,0.004,32,10,69.17092729,16.74044853,5.45466449,0.01918286,0.86639774,15.27160113,4.71042149,0.01043328,0.25051368
3,"[32, 16]",0.1,0.01,32,21,133.80801272,14.46299152,5.01097139,0.01664768,0.90027687,16.7129726,5.99398414,0.01237599,0.10236048
3,"[32, 16]",0.0,0.002,32,31,195.2219696,15.98680856,4.29466739,0.01703881,0.87815627,15.35611833,5.00854273,0.01087929,0.24219501
3,"[32, 16]",0.0,0.004,32,13,81.58560443,16.19222867,4.41433775,0.01730208,0.87500493,15.38643135,5.07229872,0.01098281,0.23920023
3,"[32, 16]",0.0,0.01,32,14,91.09228134,16.25948466,5.84469628,0.01927986,0.87396441,15.57496836,4.33891971,0.00986721,0.22044114
3,[64],0.6,0.002,32,11,57.84173179,16.80911915,5.09042549,0.0185193,0.8652994,15.03476514,3.16717464,0.00809095,0.27357989
3,[64],0.6,0.004,32,11,57.64434338,16.80763055,5.30921346,0.01883291,0.86532325,15.06220576,3.38033413,0.00841278,0.27092582
3,[64],0.6,0.01,32,13,75.75524735,16.75088035,5.37580886,0.01895558,0.86623118,15.02577509,3.52083798,0.0086232,0.27444836
3,[64],0.1,0.002,32,13,67.48241496,16.42266834,4.51842457,0.01751954,0.87142188,15.30763961,4.84649176,0.01063213,0.24697218
3,[64],0.1,0.004,32,21,111.24697399,14.6110306,4.56979455,0.01496062,0.89822495,15.69458654,4.57308811,0.01021561,0.2084209
3,[64],0.1,0.01,32,16,85.99350262,15.00547332,4.89893405,0.01592339,0.89265569,15.42671839,4.84033018,0.0106195,0.23521094
3,[64],0.0,0.002,32,12,56.66688633,16.38472867,4.40058476,0.01731852,0.87201528,15.62179041,5.80550513,0.01209671,0.21574702
3,[64],0.0,0.004,32,15,74.97868967,15.88779653,4.7238897,0.01756188,0.87966084,15.51653176,4.77251753,0.01052424,0.22627991
3,[64],0.0,0.01,32,13,66.5058651,15.78685223,5.03328515,0.01694388,0.88118515,15.05626274,3.23543445,0.00819064,0.27150104
3,"[64, 32]",0.6,0.002,32,6,39.08392262,17.69218431,6.76703088,0.02104935,0.85077467,15.43205821,5.00034255,0.01085253,0.2346814
3,"[64, 32]",0.6,0.004,32,6,45.1114049,18.38351584,7.18661236,0.02161708,0.8388847,15.2268776,4.26761967,0.00973858,0.25489706
3,"[64, 32]",0.6,0.01,32,14,93.73668122,17.58550115,6.91108716,0.02165833,0.85256889,15.33567455,5.03123492,0.01091403,0.24421141
3,"[64, 32]",0.1,0.002,32,19,123.88263702,16.2594059,4.52533026,0.01747623,0.87396564,15.28184823,5.033361,0.01091694,0.24950755
3,"[64, 32]",0.1,0.004,32,17,122.61481261,15.8172897,4.49773127,0.01720488,0.88072655,15.4358221,4.90188115,0.01072064,0.23430803
3,"[64, 32]",0.1,0.01,32,18,116.41082692,14.3531013,4.5912867,0.01485575,0.90178651,16.02937304,4.96965624,0.0108289,0.17428983
3,"[64, 32]",0.0,0.002,32,22,136.77873349,16.10480405,4.28775488,0.01709326,0.87635103,15.27309664,4.77142782,0.01052112,0.25036689
3,"[64, 32]",0.0,0.004,32,16,95.23764038,15.40666394,4.81879843,0.01732329,0.88683898,15.53083609,4.86384582,0.01066876,0.22485271
3,"[64, 32]",0.0,0.01,32,17,96.16641641,13.85528566,4.36147615,0.01343389,0.90848114,15.8317474,4.87302872,0.01068065,0.19452463
