learning_rate,n_estimators,max_depth,training_time_sec,train_rmse,train_mae,train_mape,train_r2,test_rmse,test_mae,test_mape,test_r2
0.1,50,8,0.3981,10.17812352,2.85533526,0.00853363,0.94735117,14.96681055,2.61829078,0.00721979,0.27975685
0.1,50,9,0.4729,8.84084699,2.55586536,0.00757869,0.96027709,14.98932085,2.51461311,0.00706347,0.27758871
0.1,100,1,0.2562,16.69960536,4.73160856,0.01628593,0.85826873,15.12526496,3.72449417,0.00891795,0.26442562
0.1,100,2,0.266,16.21843071,4.2758795,0.01522855,0.86631862,15.03631158,3.73967144,0.00893977,0.27305217
0.1,100,3,0.3038,15.48591922,4.04505394,0.0141929,0.87812146,15.30099944,3.68979298,0.00885695,0.24723362
0.1,100,4,0.3129,14.13524358,3.73780451,0.012561,0.89845469,17.16640399,4.13185488,0.00950867,0.05249988
0.1,100,5,0.3387,12.90599193,3.48890189,0.01102123,0.91534823,17.87364276,4.14151175,0.00951598,-0.02718049
0.1,100,6,0.3908,11.44765452,3.20243515,0.00948159,0.93339815,16.84737813,3.81108967,0.00900028,0.08738992
0.1,100,7,0.4678,9.88651902,2.88714043,0.00816609,0.95032475,15.17379307,2.8543339,0.00758453,0.25969799
0.1,100,8,0.5739,8.50576132,2.58284882,0.00716176,0.96323118,15.93256764,3.49111324,0.00853291,0.18380833
0.1,100,9,0.7141,7.39981127,2.29912127,0.00623605,0.9721712,15.27633662,2.99166696,0.00778761,0.24965835
0.1,200,1,0.3687,16.45892182,4.45193237,0.0156729,0.8623247,15.09388639,3.71719569,0.00890913,0.26747447
0.1,200,2,0.383,15.93325343,4.16685884,0.01479469,0.87097847,15.10450012,4.08756101,0.00947065,0.26644391
0.1,200,3,0.4325,14.66529326,3.90444668,0.01325679,0.89069633,17.30054921,5.16391875,0.01106264,0.03763373
0.1,200,4,0.4687,13.18304261,3.58971783,0.01163157,0.91167481,20.18399083,4.95502583,0.01073365,-0.3098896
0.1,200,5,0.5575,11.52009232,3.29403104,0.00979469,0.93255261,24.71637926,5.39965182,0.01140312,-0.96422084
0.1,200,6,0.6308,9.81380833,2.96705302,0.00819559,0.95105274,27.08245047,6.06802488,0.01238671,-1.35828631
0.1,200,7,0.8305,7.81341326,2.5759368,0.00662025,0.96897335,19.64771139,5.01511129,0.01084488,-0.24120797
0.1,200,8,1.3195,6.07854535,2.20298095,0.00524309,0.98122186,19.53347243,4.97543171,0.01077397,-0.22681626
0.1,200,9,1.3835,4.87947447,1.83592145,0.00414913,0.98789961,17.21269643,4.34569077,0.00984066,0.04738277
0.1,500,1,0.6712,16.34619656,4.32243599,0.01542525,0.86420409,15.14442053,3.89892858,0.00918608,0.26256128
0.1,500,2,0.7671,15.3317734,4.00206091,0.01403889,0.88053573,21.51589844,6.28145205,0.0127585,-0.48846829
0.1,500,3,0.8793,13.21350418,3.64006711,0.01153198,0.91126616,22.39698072,5.82374047,0.01202779,-0.61287075
0.1,500,4,0.977,11.02152782,3.26764737,0.0093519,0.93826423,29.17748437,6.60704739,0.01320387,-1.7372616
0.1,500,5,1.1521,8.51033064,2.83496891,0.00718302,0.96319167,36.37975967,8.83848582,0.01655591,-3.25539879
0.1,500,6,1.3681,6.4472186,2.39376354,0.0054751,0.97887494,37.10805987,11.44581367,0.02050388,-3.42748513
0.1,500,7,1.7504,4.54172802,1.86653327,0.00397885,0.98951676,20.59041016,6.23219943,0.01270456,-0.36317185
0.1,500,8,2.5705,2.92372895,1.33648819,0.00267429,0.99565562,19.98764512,5.8059889,0.01205853,-0.28452888
0.1,500,9,3.1417,1.89407285,0.92284174,0.00177092,0.99817675,17.98530977,5.00510258,0.01084626,-0.04005537
0.1,1000,1,1.2025,16.2736316,4.2792487,0.01529714,0.86540708,15.16901495,4.0049802,0.00935168,0.26016415
0.1,1000,2,1.4459,14.73343539,3.8861564,0.01341402,0.88967821,26.15473869,6.91904091,0.01370637,-1.19948693
0.1,1000,3,1.6189,11.84607633,3.41198935,0.01001499,0.92868148,36.06737669,8.67121653,0.01629065,-3.18263267
0.1,1000,4,1.8264,8.89698838,2.94029772,0.00761933,0.95977099,36.83635139,10.27105471,0.01869967,-3.36288563
0.1,1000,5,2.5727,5.96743123,2.3388626,0.00525449,0.9819021,36.66614258,9.30585451,0.01727587,-3.32265983
0.1,1000,6,2.7076,3.92642711,1.73917017,0.00352973,0.99216483,37.99547636,11.93013373,0.02124133,-3.64177838
0.1,1000,7,3.5124,2.38335579,1.16128641,0.00218761,0.9971131,21.33780603,6.95073504,0.01380037,-0.46392942
0.1,1000,8,5.0122,1.23515944,0.65130222,0.00118796,0.99922465,20.26541363,6.05378184,0.01243977,-0.32047918
0.1,1000,9,6.8433,0.6010201,0.32673809,0.0005706,0.99981642,18.13656719,5.27602083,0.01126399,-0.05762277
0.1,2000,1,2.3005,16.19890725,4.24201316,0.01526533,0.86664027,15.20611874,4.07719954,0.00946465,0.25654041
0.1,2000,2,3.3109,14.05694747,3.7872058,0.01259878,0.89957651,32.77002842,7.92570881,0.01520623,-2.45282248
0.1,2000,3,3.0829,10.33945403,3.21805598,0.00872467,0.9456689,43.93811267,14.72055866,0.02541058,-5.20730965
0.1,2000,4,3.5618,6.99610918,2.56301263,0.00616314,0.97512481,39.59883226,12.30035004,0.02174619,-4.0417972
0.1,2000,5,4.6837,4.00862654,1.77027622,0.0036115,0.99183334,37.85231277,10.27589417,0.01875673,-3.60686467
0.1,2000,6,5.4245,2.10159127,1.06286091,0.00197867,0.99775534,38.45081268,12.21000006,0.02167671,-3.7536988
0.1,2000,7,7.5087,0.96498605,0.53290131,0.0009381,0.99952674,21.67932309,7.49707676,0.01463281,-0.51116557
0.1,2000,8,10.4326,0.3487771,0.20165842,0.00034505,0.99993818,20.3216493,6.22481501,0.01270217,-0.3278179
0.1,2000,9,14.8539,0.10353725,0.06217149,0.00010438,0.99999455,18.20340608,5.4246733,0.0114894,-0.06543247
0.1,3000,1,3.4101,16.16202403,4.22682023,0.01521,0.86724687,15.22262977,4.04422205,0.00941517,0.25492501
0.1,3000,2,4.3556,13.61354627,3.74414896,0.01199323,0.90581195,40.87688141,10.71408433,0.01941156,-4.37249629
0.1,3000,3,4.948,9.55906618,3.11246725,0.00815459,0.95356086,42.83239826,14.78450959,0.02551793,-4.89882345
0.1,3000,4,5.3178,5.89483056,2.29921547,0.00517757,0.98233979,39.71737962,12.69297816,0.02235458,-4.07202972
0.1,3000,5,6.8221,2.90117601,1.40259816,0.0026832,0.99572239,38.58394103,11.19567694,0.02013266,-3.78667327
0.1,3000,6,8.5046,1.3190241,0.71923341,0.00128456,0.99911578,38.51645067,12.36633096,0.02191203,-3.76994239
0.1,3000,7,11.3307,0.49908257,0.28594103,0.00049551,0.99987341,21.81254365,7.64329838,0.01485561,-0.52979501
0.1,3000,8,16.0016,0.13061364,0.0797968,0.00013481,0.99999133,20.34238302,6.28148349,0.01278689,-0.33052877
0.1,3000,9,23.2768,0.02625866,0.01633367,2.709e-05,0.99999965,18.20847741,5.43601544,0.01150653,-0.0660262
0.2,50,1,0.22,16.9838265,5.1720872,0.01690001,0.85340325,15.37852242,4.17223271,0.00958465,0.23958647
0.2,50,2,0.2019,16.36058074,4.57469684,0.01560807,0.86396499,15.10345793,3.71631221,0.00890271,0.26654513
0.2,50,3,0.207,15.59833763,4.11527044,0.01447543,0.87634551,15.00535223,3.31917311,0.00830098,0.27604261
0.2,50,4,0.2226,14.57167464,3.91863795,0.01337004,0.89208739,19.18183055,5.30205664,0.01124642,-0.1830435
0.2,50,5,0.2709,13.00732115,3.58482845,0.01126567,0.91401375,17.03842026,3.84690273,0.00906398,0.06657535
0.2,50,6,0.2626,11.74060893,3.29682621,0.00983323,0.92994575,15.73939695,3.24509674,0.00817743,0.20347981
0.2,50,7,0.3216,10.58100178,3.00837614,0.00864361,0.94310071,17.28127595,3.66635067,0.00881497,0.03977673
0.2,50,8,0.3631,8.54809466,2.67933733,0.00709603,0.96286428,15.60105058,3.2264489,0.00814189,0.21742079
0.2,50,9,0.409,7.58729662,2.41958095,0.00647908,0.97074316,15.65402775,2.76644085,0.00745861,0.21209689
0.2,100,1,0.2509,16.71375951,4.84136504,0.01621158,0.85802837,15.29389452,3.93319675,0.00922506,0.24793254
0.2,100,2,0.2579,16.00738932,4.31920489,0.01486912,0.86977503,14.96035725,3.46163534,0.00851721,0.28037782
0.2,100,3,0.2785,14.91746372,3.93600472,0.01359356,0.88690504,19.41857791,4.94609568,0.01073665,-0.21242661
0.2,100,4,0.311,13.21245298,3.6753778,0.01178823,0.91128028,21.26728347,5.68549632,0.01182531,-0.45426869
0.2,100,5,0.3311,11.39392748,3.36816785,0.00977356,0.93402185,25.57652203,5.90999346,0.01216754,-1.10331147
0.2,100,6,0.3765,9.76471654,3.03411029,0.00815091,0.95154121,27.07470778,6.52280501,0.01311635,-1.35693806
0.2,100,7,0.4649,8.07572329,2.68898418,0.00684766,0.96685515,21.60916409,5.76476544,0.01201478,-0.50140048
0.2,100,8,0.7335,6.41353204,2.31189207,0.00556627,0.97909511,17.25118701,4.57115423,0.01016167,0.04311757
0.2,100,9,0.9602,5.25209843,1.99748985,0.00462323,0.98598094,16.32123861,3.7738215,0.00899069,0.14350104
0.2,200,1,0.3892,16.55428575,4.68162169,0.01598919,0.86072468,15.2332942,3.79576445,0.00901642,0.2538807
0.2,200,2,0.3899,15.63568748,4.17408469,0.01449662,0.87575263,16.1352076,4.00420613,0.00933354,0.16291467
0.2,200,3,0.4131,14.00361051,3.82214583,0.01254053,0.90033715,22.20693118,5.51040376,0.01158936,-0.58561486
0.2,200,4,0.4862,11.86210787,3.48252094,0.01013031,0.92848832,30.89408528,7.1999502,0.01408449,-2.06881916
0.2,200,5,0.5264,9.39198728,3.07391218,0.00791493,0.95517005,47.17687635,9.23461161,0.01714097,-6.15614248
0.2,200,6,0.6307,7.40152729,2.6457732,0.00628041,0.97215829,30.91774157,7.38777681,0.01443779,-2.07352068
0.2,200,7,0.7748,5.54510817,2.20245107,0.00486159,0.98437308,24.86620474,6.68890717,0.01341143,-0.9881064
0.2,200,8,0.9981,3.8878631,1.69349929,0.00351268,0.99231798,19.03318621,5.78642816,0.01201364,-0.1647792
0.2,200,9,1.2925,2.66164438,1.25491704,0.00242898,0.99639958,16.9706804,4.99392977,0.01085932,0.07398265
0.2,500,1,0.6693,16.37564681,4.50657351,0.01568897,0.86371433,15.19816993,3.9158358,0.00920579,0.25731747
0.2,500,2,0.7528,14.88687173,4.02459002,0.01362507,0.88736843,22.22450896,5.81147234,0.01203887,-0.58812603
0.2,500,3,0.8689,12.23534425,3.5576607,0.01047824,0.92391735,38.02837752,8.24625636,0.0156756,-3.64982071
0.2,500,4,0.9862,8.93112266,3.09299572,0.00780764,0.95946172,35.05279078,8.29514955,0.01574874,-2.95062507
0.2,500,5,1.4513,6.47587286,2.46015885,0.00539403,0.97868674,51.51969174,10.85389196,0.01959514,-7.53428468
0.2,500,6,1.5711,4.14144827,1.84442025,0.00375267,0.99128319,31.08329095,8.33526381,0.01589706,-2.1065232
0.2,500,7,1.8174,2.47019983,1.26029715,0.00235088,0.99689889,25.79113485,8.23990233,0.01582,-1.13875737
0.2,500,8,2.4663,1.34947818,0.73730057,0.00130975,0.99907448,19.69028046,6.55720325,0.01320173,-0.24659224
0.2,500,9,3.3709,0.67842242,0.38149002,0.00066228,0.99976609,17.29634584,5.33893802,0.01139163,0.03810131
0.2,1000,1,1.237,16.27256658,4.42051042,0.01548181,0.86542469,15.20331435,3.90943018,0.00920182,0.25681461
0.2,1000,2,2.0886,14.08126834,3.923075,0.012749,0.89922871,34.84389004,8.04379648,0.01538634,-2.90367707
0.2,1000,3,1.603,10.66001636,3.35110738,0.0090643,0.94224774,42.38020237,9.59806095,0.01771134,-4.77492923
0.2,1000,4,1.8442,7.06498388,2.69551566,0.00621104,0.97463262,36.2216625,9.19732331,0.01711118,-3.2184934
0.2,1000,5,2.1837,4.09237388,1.89193032,0.00374571,0.99148854,52.87104893,12.42402244,0.02199391,-7.98786349
0.2,1000,6,2.7399,2.23673218,1.154969,0.00208581,0.99745738,31.51193856,9.00680931,0.0169299,-2.19279369
0.2,1000,7,3.9339,1.03916271,0.589536,0.00102461,0.99945119,26.10713863,8.72539141,0.01656033,-1.19148834
0.2,1000,8,5.1031,0.41077554,0.24448621,0.000415,0.99991424,19.73712329,6.6451076,0.0133436,-0.25253053
0.2,1000,9,7.4102,0.1271301,0.07873122,0.00013118,0.99999179,17.31833093,5.35521809,0.01141855,0.03565445
0.2,2000,1,2.2768,16.1897913,4.38677223,0.01545432,0.86679033,15.24695843,4.01536038,0.00936806,0.25254157
0.2,2000,2,2.7847,13.35810358,3.81270973,0.01188123,0.90931345,37.09264374,9.44903455,0.01751444,-3.4238072
0.2,2000,3,3.1735,9.20425462,3.14601327,0.00802849,0.95694431,44.66032445,10.9177228,0.01972483,-5.4130461
0.2,2000,4,3.9785,5.20503075,2.22518766,0.00456903,0.98623108,41.50471467,12.73693018,0.02245976,-4.5387974
0.2,2000,5,4.3343,2.44600702,1.25913676,0.0023601,0.99695933,53.34224959,13.19398517,0.02318836,-8.14878178
0.2,2000,6,5.7955,0.96228802,0.56330983,0.00097686,0.99952939,31.8419397,9.41785144,0.01755427,-2.26001535
0.2,2000,7,7.5263,0.31469717,0.19314633,0.0003256,0.99994967,26.34050406,9.04214307,0.01704577,-1.23084182
0.2,2000,8,10.9284,0.07374796,0.04603664,7.603e-05,0.99999724,19.76648426,6.7043867,0.01343403,-0.25625984
0.2,2000,9,15.8937,0.01114379,0.0068844,1.133e-05,0.99999994,17.32189232,5.36131106,0.01142907,0.03525778
0.2,3000,1,3.4832,16.14871043,4.34681164,0.01538174,0.8674655,15.25130575,3.92706091,0.00923345,0.25211526
0.2,3000,2,4.075,12.94411608,3.76728828,0.01141976,0.91484737,38.38375619,10.86534496,0.01966172,-3.73713278
0.2,3000,3,5.0791,8.43186991,3.00573956,0.00743486,0.96386725,45.72032388,12.31709383,0.02186917,-5.72108226
0.2,3000,4,5.3142,4.22818903,1.90901192,0.00379853,0.99091422,42.12614448,13.39886406,0.02347279,-4.70589848
0.2,3000,5,6.9957,1.67602008,0.9187988,0.00165083,0.99857238,53.74123837,13.92899681,0.02432948,-8.28615554
0.2,3000,6,8.4141,0.53750521,0.32465394,0.00055631,0.99985317,31.75748857,9.49471643,0.01767068,-2.24274587
0.2,3000,7,11.8946,0.13069206,0.08171248,0.00013563,0.99999132,26.36552995,9.09438727,0.01712207,-1.23508284
0.2,3000,8,17.0912,0.02015242,0.01256325,2.067e-05,0.99999979,19.77165847,6.7141812,0.01344905,-0.25691762
0.2,3000,9,24.3924,0.00177522,0.00124468,2.03e-06,1.0,17.32221898,5.36160056,0.01142959,0.0352214
