learning_rate,n_estimators,max_depth,training_time_sec,train_rmse,train_mae,train_mape,train_r2,test_rmse,test_mae,test_mape,test_r2
0.005,50,9,1.8287,35.69541297,26.27140602,0.05030436,0.35244288,25.91969685,20.92184916,0.03489284,-1.16013279
0.005,100,1,0.6417,35.59386691,23.22176295,0.04597862,0.35612197,22.23866085,15.7324698,0.02701026,-0.59014921
0.005,100,2,1.2073,31.84576651,21.43733757,0.04314207,0.48458545,22.66068694,16.47686607,0.02815035,-0.65107483
0.005,100,3,0.7432,30.57658509,21.13716611,0.04267584,0.52484947,22.58767761,17.03173995,0.02901716,-0.64045294
0.005,100,4,0.8543,30.19907249,21.00119716,0.04231094,0.53650989,22.29994138,16.59078167,0.02834441,-0.59892487
0.005,100,5,0.9792,29.9753793,20.95192656,0.04192555,0.54335087,22.24310783,16.6044982,0.02836814,-0.59078522
0.005,100,6,1.3525,29.72755765,20.90568351,0.04154112,0.55087036,22.26349573,16.62649014,0.02840099,-0.59370277
0.005,100,7,1.9795,29.43421433,20.836757,0.04125619,0.5596904,22.2540654,16.62188161,0.02839394,-0.59235294
0.005,100,8,2.3953,29.23356852,20.78373243,0.0410616,0.5656729,22.23180873,16.58829449,0.02834241,-0.58916945
0.005,100,9,3.9807,29.07950535,20.74494576,0.04093175,0.57023872,22.21661884,16.55442496,0.02829031,-0.5869986
0.005,200,1,0.9454,30.16997052,17.9518159,0.03760354,0.53740277,19.20220113,11.95658612,0.02132032,-0.18555756
0.005,200,2,1.2009,24.71377637,14.41909269,0.03195407,0.68959302,18.07000551,10.18336842,0.01864114,-0.04987401
0.005,200,3,1.6551,23.2023281,13.80349993,0.03093941,0.72639982,18.22329698,11.02607246,0.01994081,-0.06776215
0.005,200,4,1.7089,22.65281565,13.64530667,0.03038775,0.73920597,17.9463227,10.59084021,0.01927729,-0.03555116
0.005,200,5,2.298,22.24717257,13.54911916,0.02966888,0.7484624,17.92422198,10.6157286,0.01931657,-0.03300219
0.005,200,6,2.9455,21.74737261,13.45282468,0.02903247,0.75963742,17.93361419,10.65404994,0.01937493,-0.03408505
0.005,200,7,8.1746,21.07669695,13.33263887,0.02851088,0.77423409,17.91561498,10.63227435,0.01934116,-0.03201036
0.005,200,8,6.8397,20.58315894,13.23669776,0.02813553,0.7846835,17.9005074,10.58046168,0.01926061,-0.03027058
0.005,200,9,7.1009,20.23661051,13.15955136,0.02787726,0.79187282,17.89301392,10.56060757,0.01923015,-0.02940818
0.005,500,1,2.6972,22.02793453,10.50194446,0.0257268,0.7533956,16.08911547,6.75288893,0.01347204,0.16769031
0.005,500,2,3.1079,17.74962661,6.41079728,0.01916035,0.83988512,15.29010502,4.4822739,0.0100483,0.24830519
0.005,500,3,4.3336,17.00134189,5.71395825,0.01784464,0.85310072,15.1052999,4.09182435,0.00945898,0.26636622
0.005,500,4,6.7088,16.41146396,5.44186455,0.01683125,0.86311751,15.03676126,4.12767636,0.0095119,0.27300868
0.005,500,5,6.1951,15.68459915,5.22431665,0.01551702,0.87497407,14.99713919,4.04488456,0.00938755,0.2768349
0.005,500,6,7.6936,14.50064449,5.0034636,0.01424248,0.89313688,14.99652429,3.94859386,0.00923991,0.2768942
0.005,500,7,9.2118,13.01781782,4.77940609,0.01322444,0.91387492,15.01296016,3.91322555,0.00918326,0.27530831
0.005,500,8,17.635,11.82244616,4.59498134,0.01246329,0.92896573,15.00490038,3.82168518,0.0090413,0.27608621
0.005,500,9,28.4232,10.85975374,4.42510863,0.01187869,0.94006325,15.02677209,3.8093871,0.00902054,0.27397427
0.005,1000,1,7.6508,17.87287583,6.32073163,0.01902379,0.8376538,15.25229759,4.37130242,0.00988377,0.25201799
0.005,1000,2,7.9216,16.50071316,4.4162876,0.01574827,0.86162466,15.1076519,3.66240134,0.00882047,0.26613774
0.005,1000,3,9.6045,16.01284272,4.04938263,0.01486625,0.86968628,14.91632527,3.16412763,0.00806385,0.28460763
0.005,1000,4,13.7705,15.13815786,3.74954533,0.01361627,0.88353396,14.84366163,2.84629518,0.00757662,0.2915606
0.005,1000,5,12.7613,14.01619385,3.50246563,0.01203876,0.90015796,14.82522759,2.61956224,0.00723133,0.2933191
0.005,1000,6,18.8326,12.47590291,3.22868445,0.0104346,0.92089622,14.85945437,2.53615575,0.00710107,0.29005233
0.005,1000,7,22.8398,10.74058588,2.93287827,0.00907604,0.94137144,14.89729558,2.58012923,0.0071647,0.28643181
0.005,1000,8,30.5158,9.25127507,2.65446079,0.00796394,0.95650329,14.90487883,2.5804869,0.00716376,0.28570516
0.005,1000,9,41.2693,8.01156864,2.39863966,0.00704398,0.96737967,14.95598215,2.60040928,0.00719119,0.28079866
0.005,2000,1,14.3035,16.58536172,4.48639472,0.0158934,0.86020129,15.1261875,3.65966722,0.00881728,0.26433588
0.005,2000,2,11.6324,16.09627854,4.07965418,0.01489501,0.86832473,15.05546946,3.57338409,0.00868837,0.27119857
0.005,2000,3,16.2794,15.44045807,3.85945485,0.01402474,0.878836,14.957735,3.36992323,0.00837659,0.28063006
0.005,2000,4,18.3461,14.17058565,3.58312762,0.01249161,0.89794628,16.04942083,3.89145328,0.0091464,0.17179215
0.005,2000,5,24.9374,12.62338097,3.31246567,0.01073869,0.91901499,16.61466626,4.05267232,0.0093858,0.11242746
0.005,2000,6,28.2346,10.85110253,3.00139376,0.00912844,0.9401587,17.33885157,4.4968839,0.01004665,0.03336777
0.005,2000,7,38.1429,9.06323766,2.6711287,0.0077078,0.95825351,16.23783018,3.71591412,0.00887732,0.15223281
0.005,2000,8,45.0194,7.47553124,2.34575066,0.00645329,0.97159875,15.42888813,3.28207206,0.00822411,0.2345975
0.005,2000,9,65.4634,6.26208402,2.05542797,0.00546347,0.98007075,15.22584065,3.04081033,0.00786081,0.25461066
0.005,3000,1,18.087,16.3872407,4.21302608,0.01530497,0.86352129,15.09544614,3.61128341,0.00874735,0.26732306
0.005,3000,2,16.3243,15.9414878,4.0008534,0.01464477,0.87084508,15.08258353,3.71917919,0.00890993,0.26857114
0.005,3000,3,22.8015,15.05138784,3.77978019,0.01358369,0.88486527,15.45809596,3.75300748,0.00894935,0.23169685
0.005,3000,4,26.6506,13.46858104,3.48914829,0.01184726,0.90780721,18.54157171,4.5740878,0.01016477,-0.10538535
0.005,3000,5,28.7807,11.67505067,3.19245624,0.01000613,0.93072591,19.47333754,4.7928717,0.01049233,-0.21927424
0.005,3000,6,38.0851,9.74699163,2.85390059,0.00832105,0.95171698,20.68432196,5.55777276,0.01163879,-0.37563492
0.005,3000,7,46.1249,7.94205531,2.50146778,0.00686515,0.96794328,17.28463959,4.33255459,0.0098051,0.0394029
0.005,3000,8,65.5875,6.35154346,2.15292025,0.00558345,0.97949726,15.81337111,3.58316624,0.00867937,0.19597502
0.005,3000,9,103.8294,5.09346961,1.83555408,0.00451793,0.98681498,15.47983022,3.38092679,0.00837794,0.22953485
0.01,50,1,0.873,35.5796044,23.1977644,0.04595039,0.35663788,22.19366923,15.64965356,0.02688433,-0.58372157
0.01,50,2,0.8116,31.8192501,21.40569047,0.04309165,0.48544342,22.66544913,16.46965839,0.02813914,-0.65176885
0.01,50,3,0.6646,30.54082933,21.12132306,0.04265669,0.52596009,22.60330703,17.09350767,0.02911307,-0.64272393
0.01,50,4,0.619,30.16986513,20.97150231,0.0422852,0.537406,22.27406897,16.54437785,0.02827395,-0.59521687
0.01,50,5,0.7478,29.95334398,20.92327684,0.04193761,0.544022,22.24646418,16.59778621,0.02835759,-0.59126534
0.01,50,6,0.8401,29.70410388,20.88161311,0.04153256,0.55157877,22.24101993,16.59659848,0.02835572,-0.59048659
0.01,50,7,1.0044,29.40084099,20.81190297,0.04125259,0.5606883,22.21884424,16.58295207,0.02833537,-0.58731654
0.01,50,8,1.425,29.18949175,20.75682081,0.04104188,0.56698163,22.20845942,16.56464855,0.02830715,-0.58583311
0.01,50,9,2.7094,29.03743108,20.71738958,0.04091243,0.57148143,22.19306454,16.53120033,0.02825579,-0.58363527
0.01,100,1,1.041,30.14594515,17.90258176,0.0375306,0.53813924,19.12225119,11.87340855,0.0211952,-0.17570578
0.01,100,2,1.3398,24.67505219,14.35432169,0.03185415,0.69056501,18.06326143,10.17564218,0.01862996,-0.04909049
0.01,100,3,1.4861,23.16180552,13.76454163,0.0308789,0.72735466,18.19612658,10.99751295,0.01989832,-0.06458052
0.01,100,4,1.2377,22.61322835,13.60716426,0.0303229,0.74011669,17.90723006,10.53776257,0.01919751,-0.03104457
0.01,100,5,4.8742,22.21190277,13.51494362,0.02964927,0.74925933,17.91504135,10.59302884,0.01928179,-0.03194427
0.01,100,6,1.7996,21.71923879,13.4214396,0.02896845,0.76025892,17.90631899,10.61189004,0.01931118,-0.03093966
0.01,100,7,2.195,21.03207385,13.29935384,0.02843997,0.77518905,17.91821782,10.63379449,0.01934373,-0.03231025
0.01,100,8,3.4901,20.55647756,13.20968717,0.02807461,0.78524135,17.89719875,10.59436813,0.01928345,-0.02988975
0.01,100,9,3.4135,20.18653364,13.12776755,0.02779641,0.79290159,17.87908697,10.52847133,0.01918179,-0.02780633
0.01,200,1,1.0627,23.8780284,12.20036831,0.0284482,0.71023216,16.67204472,7.92659536,0.01524184,0.10628644
0.01,200,2,1.7268,18.7847106,7.86338271,0.0214919,0.82066615,15.54413735,5.29288665,0.01126919,0.22312014
0.01,200,3,2.1099,17.79515946,7.05959623,0.02007804,0.83906258,15.39553294,5.21750445,0.0111603,0.23790332
0.01,200,4,2.1496,17.20361341,6.80928277,0.01914784,0.84958449,15.32015485,5.20439585,0.01113944,0.24534766
0.01,200,5,2.192,16.56286848,6.6558287,0.01801891,0.86058023,15.2875733,5.15261721,0.01106174,0.2485541
0.01,200,6,2.8422,15.60390643,6.47415816,0.01692077,0.8762572,15.29416358,5.1209795,0.01101251,0.24790608
0.01,200,7,3.8137,14.27179376,6.27902817,0.01603964,0.89648331,15.27259851,5.09887658,0.01097776,0.25002552
0.01,200,8,7.9862,13.23106001,6.11330553,0.01538731,0.91103022,15.24908118,4.9921565,0.01081402,0.25233342
0.01,200,9,6.9351,12.3619827,5.96054559,0.01484085,0.92233425,15.27584165,4.9253976,0.01070961,0.24970697
0.01,500,1,2.446,17.86049325,6.3228147,0.01903529,0.83787867,15.26702985,4.36505431,0.0098744,0.25057233
0.01,500,2,5.2302,16.49163631,4.39272205,0.01570715,0.86177686,15.10443423,3.64474214,0.00879366,0.26645031
0.01,500,3,3.9008,15.99916193,4.05395484,0.01484636,0.86990886,14.91507392,3.18986402,0.00810322,0.28472765
0.01,500,4,3.9145,15.12827733,3.74747404,0.01356349,0.88368594,14.85233169,2.91312734,0.00767899,0.29073277
0.01,500,5,7.7987,13.98372449,3.50008875,0.01198383,0.90062,14.8427826,2.60595652,0.00721082,0.2916445
0.01,500,6,6.4913,12.4435279,3.22976017,0.01041981,0.92130624,14.87803618,2.56060835,0.00713873,0.28827563
0.01,500,7,8.0973,10.74625976,2.93566841,0.00905774,0.94130948,14.88187159,2.57055476,0.00715118,0.28790863
0.01,500,8,11.7123,9.27594365,2.66041805,0.00795098,0.95627101,14.89145561,2.607596,0.00720566,0.28699116
0.01,500,9,19.9809,7.99741258,2.39746087,0.00703219,0.96749484,14.92558951,2.54490539,0.00711049,0.28371872
0.01,1000,1,5.0582,16.58273537,4.47767187,0.0158984,0.86024556,15.1484333,3.69055244,0.00886413,0.26217044
